transaction_id,order_id,product_id,customer_id,employee_id,total_sales,quantity,discount
3291,141,40,270,27,77.84,1,0.23
3292,185,39,60,71,204.9,10,0.05
3293,198,23,901,17,296.8,8,0.27
3294,13,54,1894,14,279.72,3,0.23
3295,23,44,802,97,303.92,4,0.21
3296,75,19,1329,75,346.5,5,0.25
3297,87,58,1786,25,272.27,3,0.14
3298,148,63,610,56,22.76,3,0.1
3299,103,96,1230,34,285.57,10,0.48
3300,127,58,176,66,150.47,3,0.38
3301,98,28,144,20,473.92,6,0.22
3302,174,82,1079,70,450.56,3,0.2
3303,169,83,1884,68,87.68,4,0.18
3304,80,6,1933,88,390.99,9,0.32
3305,75,96,1810,60,339.25,5,0.28
3306,98,69,572,74,46.84,4,0.3
3307,151,24,1279,89,386.99,9,0.07
3308,51,56,293,68,175.95,3,0.25
3309,72,69,838,31,389.41,10,0.28
3310,118,32,1857,46,40.68,7,0.36
3311,174,31,557,18,231.2,7,0.47
3312,9,97,1562,9,44.21,10,0.02
3313,38,76,1678,29,369.96,5,0.04
3314,11,46,939,35,416.24,8,0.14
3315,115,89,1019,52,162.72,7,0.47
3316,63,14,155,43,293.3,1,0.29
3317,97,70,1141,41,82.82,1,0.46
3318,25,36,1630,22,13.67,5,0.3
3319,119,8,402,44,495.98,8,0.14
3320,91,22,1868,74,337.42,9,0.48
3321,135,9,856,47,178.62,2,0.39
3322,148,35,1579,15,360.71,7,0.21
3323,6,10,715,88,394.9,10,0.4
3324,187,68,1892,65,339.95,6,0.0
3325,150,33,674,98,190.99,7,0.3
3326,196,85,652,51,150.23,4,0.02
3327,166,67,79,23,226.62,5,0.45
3328,132,63,1598,5,294.44,5,0.02
3329,182,3,1338,21,497.21,9,0.45
3330,163,96,922,87,314.61,1,0.37
3331,12,85,974,28,491.57,10,0.25
3332,119,49,1843,91,296.79,3,0.17
3333,12,63,117,75,115.62,2,0.34
3334,164,9,39,29,201.91,4,0.1
3335,181,75,931,53,72.39,8,0.44
3336,196,62,954,52,150.95,9,0.44
3337,69,100,505,60,379.77,3,0.02
3338,146,21,1547,81,236.3,10,0.23
3339,97,92,1462,12,160.7,8,0.5
3340,157,42,706,9,176.36,1,0.31
3341,177,96,1872,20,64.01,7,0.47
3342,22,66,430,73,493.94,10,0.16
3343,152,34,1655,64,183.7,6,0.3
3344,101,35,391,68,48.91,3,0.29
3345,83,60,1363,9,60.74,6,0.09
3346,73,44,1472,32,99.01,2,0.27
3347,24,42,365,60,298.7,1,0.31
3348,76,13,122,74,262.71,3,0.23
3349,95,93,890,20,201.75,8,0.44
3350,119,79,1198,86,90.62,4,0.24
3351,80,57,366,2,493.18,7,0.25
3352,28,74,1743,57,187.71,9,0.04
3353,75,75,1636,16,358.99,5,0.49
3354,7,8,163,7,447.22,1,0.09
3355,9,64,1807,89,451.42,1,0.32
3356,174,63,1324,31,159.41,9,0.44
3357,136,57,237,53,331.82,10,0.2
3358,163,19,1969,33,215.08,8,0.39
3359,139,72,1481,94,429.74,6,0.17
3360,56,58,651,89,236.43,4,0.1
3361,184,17,997,69,390.19,3,0.32
3362,154,41,699,22,418.9,5,0.49
3363,34,54,47,99,323.25,4,0.39
3364,114,97,1115,94,390.99,6,0.09
3365,141,80,207,42,56.97,9,0.17
3366,44,5,1859,58,185.08,5,0.3
3367,149,15,1031,99,254.36,3,0.2
3368,100,14,309,92,306.26,9,0.14
3369,158,92,1612,14,305.24,1,0.48
3370,133,86,696,70,300.76,2,0.36
3371,6,93,971,90,458.98,1,0.11
3372,14,51,426,23,227.24,2,0.43
3373,35,54,617,38,147.93,7,0.07
3374,78,39,916,23,348.44,3,0.21
3375,35,21,579,53,281.37,4,0.22
3376,135,16,533,26,457.76,10,0.03
3377,75,7,1257,71,442.69,7,0.12
3378,51,88,1840,89,319.72,4,0.23
3379,147,34,1381,12,107.41,6,0.26
3380,47,18,193,21,241.72,1,0.31
3381,98,11,62,89,359.43,5,0.44
3382,108,72,778,24,404.42,4,0.26
3383,70,16,740,16,446.37,5,0.23
3384,104,20,1630,39,159.19,1,0.07
3385,182,92,1356,53,125.9,1,0.07
3386,57,61,1545,1,228.47,6,0.47
3387,146,60,1763,52,255.86,1,0.26
3388,65,89,413,76,152.47,3,0.41
3389,185,23,1940,92,368.68,2,0.44
3390,51,99,491,95,421.39,8,0.06
3391,101,82,382,99,37.33,10,0.29
3392,117,68,1108,76,326.58,7,0.24
3393,59,44,782,64,126.75,4,0.42
3394,120,92,513,100,213.02,7,0.11
3395,73,100,781,43,379.85,7,0.43
3396,100,87,1913,54,70.5,4,0.11
3397,134,85,491,79,389.71,8,0.37
3398,33,89,1302,73,399.68,4,0.33
3399,68,48,755,23,89.58,1,0.4
3400,136,48,1461,86,470.2,7,0.44
3401,159,24,305,44,224.46,1,0.18
3402,94,32,150,54,195.71,5,0.23
3403,181,47,440,6,173.4,9,0.32
3404,90,93,452,88,116.82,3,0.38
3405,13,50,248,26,468.57,7,0.35
3406,24,47,1229,14,200.1,3,0.41
3407,189,88,1912,18,203.54,10,0.27
3408,10,4,55,71,458.18,9,0.08
3409,179,51,606,72,188.86,6,0.37
3410,163,73,988,29,324.3,3,0.44
3411,31,56,497,83,260.73,6,0.03
3412,88,5,882,86,246.99,9,0.06
3413,84,17,1326,40,454.84,4,0.13
3414,175,72,491,27,422.2,6,0.18
3415,117,35,652,22,215.55,9,0.21
3416,40,31,1626,55,51.32,6,0.34
3417,183,30,1698,39,345.64,5,0.14
3418,105,51,641,10,118.35,5,0.4
3419,162,50,1312,50,100.3,2,0.19
3420,33,41,52,57,329.74,5,0.21
3421,128,93,44,73,189.16,8,0.5
3422,188,69,46,9,82.6,8,0.43
3423,191,52,1081,30,40.78,8,0.04
3424,25,62,933,6,481.93,8,0.21
3425,107,66,470,37,330.85,7,0.49
3426,111,67,1254,95,382.06,3,0.2
3427,115,63,539,60,406.16,7,0.11
3428,88,42,818,13,389.19,5,0.38
3429,57,77,1576,67,49.08,5,0.05
3430,159,11,551,55,153.9,4,0.48
3431,148,14,1638,3,40.05,7,0.32
3432,45,27,24,38,75.02,4,0.21
3433,6,52,1464,12,398.06,2,0.08
3434,156,94,455,45,464.65,4,0.22
3435,70,53,672,7,304.14,6,0.5
3436,118,60,852,31,420.56,9,0.27
3437,180,4,483,100,423.1,8,0.21
3438,157,49,1069,64,69.1,10,0.16
3439,126,78,168,36,473.02,3,0.3
3440,4,86,1973,55,208.45,4,0.2
3441,11,4,595,45,351.71,2,0.2
3442,27,67,796,16,223.64,5,0.18
3443,8,14,422,26,367.89,10,0.03
3444,89,25,1188,74,197.38,10,0.32
3445,105,57,1698,83,337.91,1,0.3
3446,143,19,1784,28,212.94,7,0.32
3447,57,50,1587,86,342.87,9,0.26
3448,12,87,1431,47,197.42,10,0.32
3449,143,68,618,93,174.36,8,0.02
3450,147,50,917,14,27.86,6,0.33
3451,64,19,139,4,467.39,5,0.38
3452,200,20,248,33,153.99,9,0.25
3453,59,71,833,54,475.71,2,0.15
3454,28,13,1509,11,388.65,5,0.32
3455,93,92,1094,83,164.16,1,0.44
3456,18,27,555,1,141.54,7,0.34
3457,26,59,1116,50,70.65,3,0.49
3458,137,45,975,49,285.3,9,0.11
3459,156,28,1852,90,466.7,3,0.45
3460,104,12,1258,26,356.39,5,0.37
3461,110,39,1589,57,16.2,10,0.38
3462,112,5,1849,75,279.96,7,0.25
3463,82,39,1149,78,276.63,6,0.49
3464,43,52,414,72,280.98,7,0.24
3465,157,38,622,93,33.58,5,0.42
3466,92,61,200,55,465.97,8,0.41
3467,26,33,464,25,134.9,8,0.29
3468,165,59,1262,70,242.39,1,0.01
3469,104,24,755,79,269.99,2,0.04
3470,114,40,1274,98,159.43,5,0.3
3471,48,65,1890,17,207.06,5,0.18
3472,90,15,1930,21,491.97,5,0.31
3473,88,40,1768,42,182.81,5,0.36
3474,88,9,1814,83,106.15,3,0.09
3475,164,9,1908,72,52.23,3,0.49
3476,75,50,932,90,369.71,6,0.19
3477,189,84,668,100,499.36,3,0.25
3478,175,12,446,30,365.9,5,0.41
3479,157,11,1464,42,281.71,1,0.03
3480,49,84,835,58,298.08,2,0.47
3481,127,63,558,87,285.66,2,0.22
3482,159,45,437,99,376.14,8,0.43
3483,70,8,955,55,14.16,8,0.35
3484,153,19,638,52,415.0,8,0.42
3485,186,20,1459,26,431.92,6,0.26
3486,89,26,1569,22,374.07,7,0.19
3487,116,16,779,70,231.69,4,0.26
3488,128,71,795,25,20.62,4,0.35
3489,57,87,1217,91,499.07,8,0.01
3490,147,29,1142,35,284.01,8,0.01
3491,50,58,382,70,128.95,9,0.35
3492,164,40,1719,48,377.26,1,0.05
3493,51,28,1819,90,313.46,8,0.33
3494,133,100,1056,63,100.53,1,0.32
3495,58,45,237,21,20.89,4,0.49
3496,53,85,125,72,12.63,10,0.05
3497,16,41,113,59,114.38,5,0.3
3498,106,25,910,19,202.0,8,0.39
3499,26,80,599,50,267.41,1,0.25
3500,103,99,1970,86,63.6,7,0.44
3501,127,34,47,17,499.36,7,0.32
3502,198,51,1339,16,371.23,4,0.26
3503,188,52,1190,19,112.65,4,0.02
3504,125,57,698,4,101.37,6,0.35
3505,194,52,781,4,38.22,8,0.13
3506,166,29,1087,1,317.2,3,0.23
3507,152,89,1540,31,492.25,10,0.35
3508,43,66,827,27,476.08,7,0.26
3509,194,74,683,54,288.76,2,0.28
3510,67,78,1800,34,96.79,9,0.44
3511,69,88,245,29,479.92,7,0.19
3512,34,15,721,69,365.91,6,0.18
3513,27,97,503,71,486.21,9,0.11
3514,42,43,975,24,110.57,8,0.09
3515,77,92,1271,79,298.43,2,0.18
3516,192,14,1054,58,184.88,3,0.41
3517,31,18,442,3,422.21,1,0.46
3518,83,88,253,21,388.28,1,0.25
3519,36,52,1267,29,392.36,7,0.17
3520,146,34,1892,26,276.46,5,0.07
3521,147,17,956,98,327.1,6,0.09
3522,152,42,1573,41,453.3,6,0.03
3523,163,88,174,83,442.06,1,0.06
3524,31,21,905,93,51.2,3,0.14
3525,45,82,38,15,235.45,4,0.43
3526,122,32,1835,43,148.69,10,0.25
3527,190,38,1602,58,375.0,3,0.47
3528,146,14,872,80,137.73,5,0.15
3529,170,96,939,83,407.65,1,0.14
3530,108,66,795,83,319.42,7,0.39
3531,3,37,365,15,234.86,3,0.13
3532,52,22,1318,73,170.07,8,0.11
3533,79,19,824,48,174.92,7,0.14
3534,107,77,1358,8,375.41,1,0.14
3535,44,33,1327,93,52.47,2,0.21
3536,170,52,1630,2,360.28,10,0.07
3537,177,99,1780,24,325.07,3,0.42
3538,33,2,1346,41,280.71,9,0.04
3539,121,7,565,65,78.48,8,0.02
3540,2,48,1758,2,470.65,9,0.15
3541,169,82,1692,26,297.19,2,0.19
3542,182,98,552,74,431.41,9,0.04
3543,3,83,1378,23,185.71,10,0.34
3544,87,100,465,26,280.74,6,0.4
3545,8,22,816,60,109.35,9,0.11
3546,122,37,682,51,189.26,7,0.21
3547,128,31,528,5,86.08,7,0.12
3548,41,46,1640,15,317.12,7,0.19
3549,150,52,1938,29,325.33,1,0.3
3550,174,46,1325,7,228.2,2,0.16
3551,8,17,1090,4,454.19,10,0.15
3552,24,79,1579,23,61.29,5,0.4
3553,156,72,429,7,357.78,1,0.38
3554,78,25,327,76,38.47,10,0.38
3555,17,59,964,87,230.23,1,0.2
3556,155,64,886,45,107.12,8,0.19
3557,65,12,1478,12,449.23,7,0.02
3558,98,29,313,73,58.3,1,0.33
3559,168,66,1260,34,351.88,9,0.07
3560,69,35,1462,67,114.26,4,0.21
3561,94,20,190,17,492.67,8,0.44
3562,29,7,1185,2,457.12,4,0.03
3563,136,30,503,43,110.6,9,0.37
3564,90,27,179,86,283.66,6,0.07
3565,192,40,529,81,381.62,10,0.06
3566,81,54,1073,55,268.77,7,0.47
3567,116,48,820,29,250.05,1,0.47
3568,10,95,1872,49,325.37,6,0.18
3569,52,14,1761,30,209.13,3,0.11
3570,37,42,1666,45,472.0,9,0.04
3571,89,54,1997,66,154.44,4,0.22
3572,188,63,1632,42,469.69,10,0.24
3573,186,54,766,91,220.4,6,0.36
3574,162,96,1266,69,59.21,7,0.02
3575,61,98,1045,37,471.59,3,0.05
3576,132,12,1111,87,273.08,7,0.42
3577,170,2,1791,94,42.22,6,0.24
3578,99,49,434,85,309.37,8,0.28
3579,170,67,179,9,336.67,1,0.1
3580,175,8,1589,37,300.24,2,0.25
3581,158,13,1024,59,35.7,9,0.24
3582,71,15,961,63,73.09,2,0.38
3583,157,87,167,11,286.92,10,0.33
3584,164,51,125,89,404.62,9,0.47
3585,20,38,1736,35,481.19,4,0.13
3586,41,55,1894,3,258.47,7,0.25
3587,13,7,184,50,472.88,8,0.08
3588,125,68,453,44,230.39,9,0.45
3589,108,80,738,50,479.39,7,0.2
3590,171,6,1876,38,80.33,5,0.26
3591,64,94,952,27,255.22,7,0.47
3592,94,61,1856,55,435.83,7,0.02
3593,18,12,937,14,296.71,2,0.14
3594,196,16,1297,53,448.09,1,0.17
3595,141,54,213,51,163.43,6,0.46
3596,187,22,241,50,27.69,1,0.47
3597,164,81,959,31,91.16,1,0.2
3598,127,44,1785,69,380.52,9,0.26
3599,12,35,997,3,37.3,6,0.02
3600,60,73,777,1,271.18,10,0.13
3601,168,56,550,48,109.9,6,0.45
3602,92,72,1979,14,452.71,3,0.21
3603,6,91,1343,76,258.79,1,0.39
3604,10,45,816,85,93.79,3,0.22
3605,67,22,1886,42,176.46,10,0.45
3606,14,91,959,34,87.45,1,0.22
3607,121,43,888,54,316.42,1,0.09
3608,49,27,1895,9,33.65,10,0.36
3609,112,47,1455,7,492.97,9,0.4
3610,181,33,1402,100,135.99,1,0.48
3611,129,75,1539,16,157.1,10,0.03
3612,10,93,513,28,52.22,9,0.28
3613,182,52,134,3,77.69,4,0.2
3614,100,89,714,19,159.01,7,0.25
3615,6,30,1875,98,101.44,1,0.14
3616,25,57,1176,79,490.72,7,0.42
3617,47,70,532,60,208.65,9,0.33
3618,101,81,592,69,387.86,9,0.04
3619,157,46,1970,50,120.45,6,0.47
3620,42,73,1919,94,398.64,1,0.21
3621,184,23,924,80,423.02,2,0.12
3622,178,14,714,66,371.56,7,0.34
3623,192,30,552,4,123.46,10,0.45
3624,45,94,277,60,367.29,5,0.08
3625,84,11,161,76,409.93,10,0.13
3626,77,79,1086,69,443.01,10,0.35
3627,7,28,563,69,154.83,6,0.13
3628,14,74,371,78,68.31,2,0.27
3629,111,25,1236,71,317.25,7,0.32
3630,95,79,60,99,187.39,2,0.14
3631,142,80,1103,93,154.24,1,0.41
3632,50,19,1742,47,39.97,4,0.28
3633,147,40,234,36,10.07,6,0.38
3634,48,76,485,43,218.0,3,0.48
3635,148,15,817,64,250.41,9,0.44
3636,74,57,313,85,380.29,8,0.02
3637,150,94,1980,3,324.12,7,0.0
3638,43,92,1026,78,264.34,6,0.18
3639,53,55,1053,58,136.54,9,0.31
3640,178,10,69,69,12.96,1,0.24
3641,106,96,1233,82,44.27,8,0.11
3642,110,5,1448,14,184.87,1,0.04
3643,14,29,1869,20,475.42,7,0.22
3644,156,79,527,89,258.57,9,0.32
3645,85,8,86,68,25.61,7,0.25
3646,50,99,459,20,64.26,7,0.49
3647,56,86,1382,9,371.13,10,0.22
3648,147,98,1096,83,207.07,4,0.18
3649,2,66,848,73,191.67,2,0.13
3650,13,68,452,87,318.19,1,0.09
3651,127,59,1868,77,349.18,10,0.46
3652,132,39,1440,26,359.28,9,0.49
3653,166,89,776,98,47.87,3,0.4
3654,164,83,1430,74,361.79,5,0.14
3655,129,61,1426,12,434.55,2,0.41
3656,128,24,519,23,394.05,9,0.45
3657,167,92,59,57,242.98,1,0.2
3658,136,43,411,65,319.78,3,0.48
3659,12,41,1377,65,244.23,8,0.38
3660,58,98,598,9,376.04,3,0.31
3661,153,86,1296,7,57.37,5,0.26
3662,29,16,1267,84,464.12,6,0.14
3663,102,92,794,28,275.44,7,0.07
3664,160,37,327,53,402.02,2,0.46
3665,132,6,1361,18,420.64,2,0.39
3666,136,62,1464,46,467.28,3,0.16
3667,20,44,1374,21,495.63,4,0.42
3668,85,90,642,61,104.25,8,0.1
3669,108,67,1607,92,26.95,5,0.38
3670,173,73,121,81,28.09,4,0.44
3671,56,96,621,79,247.29,7,0.21
3672,46,23,357,95,252.05,4,0.31
3673,8,96,1021,80,96.98,4,0.38
3674,133,66,1995,46,16.83,1,0.47
3675,199,53,966,52,359.64,7,0.16
3676,60,83,1269,50,269.73,3,0.19
3677,101,36,1768,100,458.08,6,0.39
3678,94,70,1675,40,301.57,5,0.2
3679,32,18,780,32,180.95,8,0.17
3680,54,15,1809,88,218.18,10,0.1
3681,194,37,1117,58,400.77,8,0.18
3682,42,75,1733,27,215.54,5,0.32
3683,182,96,1209,80,165.83,8,0.48
3684,170,96,1309,57,326.46,3,0.5
3685,65,76,1903,86,199.28,4,0.46
3686,97,60,1817,88,233.19,8,0.18
3687,101,56,1791,83,428.74,7,0.21
3688,156,87,1146,67,378.75,7,0.24
3689,126,19,530,86,472.01,2,0.3
3690,43,1,1738,95,268.68,4,0.17
3691,178,47,300,45,336.56,6,0.11
3692,132,40,233,92,320.16,1,0.14
3693,121,13,1684,78,257.69,5,0.42
3694,179,51,1635,31,12.72,5,0.29
3695,28,41,959,58,355.56,8,0.13
3696,90,58,995,42,17.73,2,0.17
3697,198,61,265,95,338.64,7,0.11
3698,77,92,581,75,498.96,5,0.0
3699,113,79,616,15,115.95,8,0.33
3700,165,95,1110,34,160.35,8,0.19
3701,37,74,1377,27,497.32,4,0.46
3702,80,84,527,96,125.36,10,0.46
3703,182,3,670,77,408.68,8,0.14
3704,36,51,1009,6,266.38,9,0.1
3705,164,4,1537,41,79.16,1,0.32
3706,39,82,116,58,353.14,9,0.41
3707,184,47,723,10,362.6,1,0.4
3708,73,12,1859,82,226.68,10,0.17
3709,161,77,66,69,236.29,4,0.24
3710,104,8,977,49,408.95,8,0.17
3711,22,42,437,56,219.08,2,0.34
3712,162,62,1057,72,292.73,3,0.01
3713,166,17,392,66,448.5,8,0.48
3714,89,93,70,49,203.9,10,0.17
3715,115,54,731,85,28.67,8,0.49
3716,75,27,1265,72,213.82,6,0.31
3717,24,22,895,23,199.75,8,0.33
3718,89,69,1839,61,332.53,2,0.23
3719,140,45,1589,68,410.63,1,0.26
3720,22,13,1519,36,57.95,6,0.1
3721,98,6,375,96,370.9,10,0.45
3722,135,70,498,41,478.5,2,0.45
3723,3,78,591,41,178.9,6,0.48
3724,126,49,1517,46,126.51,10,0.19
3725,195,91,1744,92,26.84,7,0.49
3726,153,35,1154,12,64.6,3,0.42
3727,51,4,1384,39,465.71,2,0.26
3728,130,65,985,41,307.32,9,0.11
3729,29,17,1675,84,360.24,4,0.43
3730,144,46,1444,62,365.01,7,0.04
3731,43,54,1263,31,494.89,7,0.02
3732,82,13,1703,7,410.0,9,0.09
3733,74,81,1963,87,352.29,6,0.18
3734,41,12,380,15,101.35,1,0.43
3735,145,4,763,100,131.48,1,0.03
3736,116,33,263,100,245.38,2,0.14
3737,187,91,1605,1,227.44,1,0.42
3738,120,88,170,65,242.03,1,0.43
3739,64,60,734,86,496.64,5,0.09
3740,194,35,1764,43,44.44,5,0.24
3741,65,99,1724,51,423.84,6,0.1
3742,146,26,1025,3,359.54,4,0.3
3743,98,43,1158,92,352.49,4,0.25
3744,12,58,984,43,123.9,1,0.21
3745,69,55,1558,82,262.72,7,0.44
3746,131,94,350,51,455.91,3,0.1
3747,29,82,1318,87,431.45,6,0.07
3748,16,75,1168,22,464.22,9,0.46
3749,35,13,906,92,448.54,8,0.23
3750,180,93,585,32,477.22,7,0.49
3751,166,67,1108,75,283.71,1,0.06
3752,122,11,718,25,388.07,6,0.0
3753,92,37,218,71,18.12,1,0.36
3754,5,1,1004,30,247.51,9,0.36
3755,163,55,605,96,423.23,8,0.1
3756,23,35,1846,31,387.54,3,0.32
3757,8,11,1810,35,377.77,7,0.2
3758,47,13,1052,4,38.56,6,0.11
3759,82,82,320,57,498.67,8,0.31
3760,95,31,1164,12,395.53,6,0.03
3761,14,99,1604,49,184.54,7,0.39
3762,143,97,334,60,396.59,3,0.47
3763,110,91,1285,10,311.06,3,0.33
3764,45,74,1671,72,263.84,8,0.14
3765,70,16,1258,22,369.2,4,0.31
3766,84,9,882,4,52.04,5,0.16
3767,71,94,599,27,460.42,1,0.26
3768,125,47,1533,77,443.48,7,0.32
3769,135,64,336,32,79.47,2,0.27
3770,134,99,582,71,450.47,3,0.02
3771,47,31,1819,27,440.29,5,0.08
3772,47,82,275,93,471.82,3,0.22
3773,5,33,1893,18,123.18,10,0.1
3774,165,52,313,46,49.82,6,0.44
3775,158,41,1687,61,309.44,5,0.38
3776,18,17,593,80,491.38,1,0.09
3777,86,14,1114,11,112.49,6,0.2
3778,154,2,681,56,164.65,10,0.13
3779,142,52,919,51,281.87,7,0.27
3780,27,97,357,38,131.69,7,0.4
3781,3,78,1112,39,172.88,9,0.14
3782,45,34,537,31,457.08,1,0.45
3783,174,96,189,21,237.67,2,0.23
3784,131,74,1431,29,468.25,2,0.24
3785,84,50,289,30,25.27,3,0.36
3786,138,34,1092,3,302.37,2,0.41
3787,95,74,519,98,112.57,8,0.26
3788,45,22,1149,16,165.79,8,0.17
3789,25,49,781,80,464.93,7,0.04
3790,14,23,945,65,346.28,1,0.18
3791,145,30,510,12,238.0,2,0.09
3792,187,63,664,51,261.09,8,0.39
3793,75,84,705,86,245.36,6,0.43
3794,198,71,154,21,390.55,1,0.13
3795,123,90,1544,44,181.39,3,0.05
3796,132,31,516,29,431.24,10,0.34
3797,118,31,1488,65,236.43,10,0.29
3798,164,97,1675,89,134.98,4,0.49
3799,4,74,1579,64,192.07,7,0.16
3800,36,68,781,52,296.39,9,0.4
3801,96,96,1559,72,215.24,10,0.42
3802,75,65,1421,7,477.33,4,0.4
3803,119,41,551,85,85.62,9,0.01
3804,37,81,1982,97,277.31,2,0.39
3805,51,71,427,40,17.02,2,0.46
3806,153,61,539,32,279.85,10,0.02
3807,92,86,1977,83,357.82,9,0.3
3808,33,61,897,39,456.45,9,0.45
3809,113,24,1381,52,86.14,10,0.05
3810,67,44,1861,41,141.85,1,0.47
3811,157,5,1808,45,426.26,1,0.32
3812,189,42,1456,4,30.61,8,0.19
3813,120,43,1362,59,461.09,2,0.12
3814,31,85,1843,78,468.51,3,0.41
3815,116,56,1322,23,216.31,5,0.39
3816,185,32,923,86,381.65,8,0.4
3817,124,6,1427,34,478.61,2,0.09
3818,52,56,1530,56,55.12,7,0.09
3819,78,73,663,42,219.67,2,0.26
3820,21,21,1046,50,49.47,5,0.03
3821,62,10,36,82,61.5,7,0.41
3822,94,63,1803,29,122.18,5,0.37
3823,180,67,410,38,341.04,6,0.17
3824,33,86,1405,46,472.22,2,0.23
3825,38,91,530,44,324.54,10,0.24
3826,90,56,1422,20,272.69,10,0.41
3827,137,27,486,61,93.45,9,0.49
3828,3,3,1777,78,423.81,7,0.27
3829,164,70,1644,39,311.63,5,0.04
3830,76,75,1148,27,198.28,3,0.04
3831,61,99,1051,28,170.95,7,0.25
3832,106,34,1991,80,465.1,2,0.25
3833,25,76,887,25,244.05,7,0.46
3834,67,26,1706,24,235.65,8,0.14
3835,10,69,1279,64,39.36,6,0.16
3836,191,92,744,52,239.79,9,0.28
3837,197,90,672,72,472.85,5,0.19
3838,149,52,1324,51,473.91,4,0.18
3839,69,54,964,66,17.15,6,0.37
3840,183,70,180,14,189.76,2,0.17
3841,148,49,150,25,419.48,7,0.03
3842,7,98,1858,60,199.7,9,0.44
3843,104,53,691,9,375.73,6,0.19
3844,135,13,1379,85,212.48,7,0.39
3845,122,11,850,8,34.0,1,0.08
3846,113,76,1582,62,476.35,2,0.48
3847,105,72,1681,10,272.26,7,0.24
3848,189,20,500,39,399.83,8,0.47
3849,137,72,1117,94,45.04,4,0.38
3850,48,82,43,44,275.96,3,0.46
3851,100,24,414,96,302.15,3,0.32
3852,138,42,1847,27,137.24,3,0.05
3853,156,67,107,28,427.25,7,0.1
3854,96,36,1448,89,336.59,3,0.0
3855,200,97,1113,92,20.37,5,0.0
3856,76,28,1530,70,384.64,8,0.04
3857,169,13,1531,45,262.38,10,0.37
3858,197,23,1628,43,165.53,8,0.22
3859,171,65,720,7,314.07,3,0.19
3860,16,87,1333,1,395.4,5,0.15
3861,105,74,1296,76,491.9,8,0.32
3862,182,98,499,64,482.03,5,0.3
3863,89,47,821,87,371.02,6,0.21
3864,114,21,1386,64,113.97,4,0.27
3865,200,60,1708,89,225.37,5,0.32
3866,138,39,1832,72,232.31,4,0.23
3867,177,82,1943,50,377.53,3,0.26
3868,38,94,1714,100,434.05,5,0.12
3869,28,53,951,50,54.11,3,0.21
3870,100,71,126,33,187.47,4,0.43
3871,14,63,140,50,154.77,8,0.21
3872,53,48,1097,58,353.66,2,0.03
3873,2,57,596,8,98.49,9,0.05
3874,70,44,568,16,62.64,3,0.5
3875,14,92,898,91,149.04,10,0.46
3876,178,10,864,2,175.96,10,0.21
3877,53,66,354,77,260.34,9,0.13
3878,42,71,1919,29,402.53,4,0.4
3879,133,44,1854,19,387.77,7,0.47
3880,69,10,1612,31,426.13,5,0.16
3881,100,59,1588,33,341.46,3,0.25
3882,69,30,1833,82,236.85,9,0.06
3883,43,50,1008,73,280.82,10,0.45
3884,116,36,361,34,474.86,10,0.24
3885,96,4,1069,18,416.5,8,0.09
3886,122,82,1816,97,248.51,9,0.43
3887,83,4,359,87,305.33,3,0.45
3888,134,79,1953,59,172.4,2,0.15
3889,169,40,546,64,214.81,9,0.03
3890,143,12,1319,20,366.35,9,0.19
3891,66,30,1493,48,131.81,6,0.02
3892,37,41,304,12,487.95,3,0.18
3893,46,5,293,38,215.09,3,0.43
3894,86,56,1692,3,208.57,4,0.41
3895,137,28,1229,23,289.19,3,0.1
3896,166,98,1833,2,37.7,7,0.42
3897,5,59,1680,26,80.12,2,0.26
3898,18,12,1027,56,155.75,3,0.2
3899,22,12,523,18,196.58,9,0.17
3900,188,26,982,18,376.64,6,0.0
3901,31,25,1085,88,27.49,4,0.4
3902,21,68,426,26,370.63,6,0.3
3903,60,64,1984,95,297.95,1,0.25
3904,187,7,1570,66,185.62,3,0.36
3905,3,99,1486,91,106.79,1,0.48
3906,119,49,1434,26,208.01,2,0.08
3907,150,100,1467,6,28.0,2,0.21
3908,182,90,181,22,474.92,4,0.36
3909,189,2,1793,75,193.57,3,0.12
3910,118,5,1503,27,416.73,10,0.28
3911,200,78,151,100,263.24,2,0.07
3912,100,49,1366,9,384.87,5,0.18
3913,34,22,135,10,85.55,5,0.04
3914,128,15,1390,61,401.66,3,0.06
3915,17,97,1016,69,469.3,8,0.42
3916,163,52,41,52,236.74,4,0.2
3917,14,34,735,3,75.68,5,0.43
3918,164,61,163,65,27.07,9,0.25
3919,107,15,369,77,382.97,9,0.28
3920,32,94,1342,31,437.49,10,0.29
3921,62,31,48,32,218.06,1,0.43
3922,137,20,312,42,296.59,3,0.28
3923,13,57,11,72,109.76,1,0.04
3924,172,78,269,36,329.41,4,0.14
3925,111,64,679,48,299.56,7,0.48
3926,124,54,214,25,155.67,6,0.06
3927,142,60,1781,35,142.24,4,0.18
3928,188,85,919,96,421.05,6,0.44
3929,140,22,344,67,201.3,5,0.36
3930,79,72,1788,69,254.65,3,0.37
3931,124,92,111,73,95.19,2,0.02
3932,98,47,1064,70,385.29,5,0.42
3933,154,17,452,90,168.14,3,0.21
3934,166,53,1240,99,247.71,7,0.04
3935,132,37,554,11,74.15,4,0.44
3936,24,92,1637,68,280.46,3,0.23
3937,85,13,1457,52,33.25,7,0.05
3938,175,74,87,50,468.93,7,0.39
3939,142,47,1567,57,144.45,6,0.17
